data_product,data_table,data_column,data_type
SIDb,Sierra2017BG,replicates.type,value_factor
SIDb,Sierra2017BG,samplePreparation.intactCore,value_factor
SIDb,Sierra2017BG,samplePreparation.sieving,value_factor or value_num
SIDb,Sierra2017BG,samplePreparation.rootPicking,value_factor
SIDb,Sierra2017BG,samplePreparation.rockPicking,value_factor
SIDb,Sierra2017BG,incDesc,method
SIDb,Sierra2017BG,anaerobic,value_factor
SIDb,Sierra2017BG,incubationTime,value_number
SIDb,Sierra2017BG,gasAnalyzer,value_string
SIDb,Sierra2017BG,site,id
SIDb,Sierra2017BG,country,value_string
SIDb,Sierra2017BG,MAT,value_number
SIDb,Sierra2017BG,MAP,value_number
SIDb,Sierra2017BG,landCover,value_factor
SIDb,Sierra2017BG,vegNote,note
SIDb,Sierra2017BG,latitude,value_number
SIDb,Sierra2017BG,longitude,value_number
SIDb,Sierra2017BG,soilOrder,value_string
SIDb,Sierra2017BG,soilFamily,value_string
SIDb,Sierra2017BG,soilSeries,value_string
SIDb,Sierra2017BG,classificationSystem,value_factor
SIDb,Sierra2017BG,permafrostExist,value_factor
SIDb,Sierra2017BG,activeLayer,value_number
SIDb,Song2010,name,value_string
SIDb,Song2010,units,unit
SIDb,Song2010,varDesc,value_string
SIDb,Song2010,temperature,value_number
SIDb,Song2010,amendment,value_string
SIDb,Song2010,citationKey,id
SIDb,Song2010,ID,id
SIDb,Song2010,top,value_min
SIDb,Song2010,bottom,value_max
SIDb,Song2010,midDepth,value_mean
SIDb,Song2010,moisture,value_string
SIDb,Song2010,moisture.units,unit (value_factor)
SIDb,Song2010,replicates,value_number
SIDb,Song2010,replicates.type,value_factor
SIDb,Song2010,samplePreparation.intactCore,value_factor
SIDb,Song2010,samplePreparation.sieving,value_factor or value_num
SIDb,Song2010,samplePreparation.rootPicking,value_factor
SIDb,Song2010,samplePreparation.rockPicking,value_factor
SIDb,Song2010,incDesc,method
SIDb,Song2010,incubationTime,value_number
SIDb,Song2010,preincubationTime,value_number
SIDb,Song2010,gasAnalyzer,value_string
SIDb,Song2010,site,id
SIDb,Song2010,country,value_string
SIDb,Song2010,MAT,value_number
SIDb,Song2010,MAP,value_number
SIDb,Song2010,elevation,value_number
SIDb,Song2010,landCover,value_factor
SIDb,Song2010,vegNote,note
SIDb,Song2010,latitude,value_number
SIDb,Song2010,longitude,value_number
SIDb,Song2010,soilOrder,value_string
SIDb,Song2010,soilFamily,value_string
SIDb,Song2010,classificationSystem,value_factor
SIDb,Song2010,permafrostExist,value_factor
SIDb,Stewart2008SBB,name,value_string
SIDb,Stewart2008SBB,varDesc,value_string
SIDb,Stewart2008SBB,site,id
SIDb,Stewart2008SBB,horizon,value_string
SIDb,Stewart2008SBB,gasMeasured,value_factor
SIDb,Stewart2008SBB,units,unit
SIDb,Stewart2008SBB,statistic,value_factor or value_num
SIDb,Stewart2008SBB,citationKey,id
SIDb,Stewart2008SBB,ID,id
SIDb,Stewart2008SBB,moisture,value_string
SIDb,Stewart2008SBB,moisture.units,unit (value_factor)
SIDb,Stewart2008SBB,g13CWheatStraw,value_number
SIDb,Stewart2008SBB,g13CWheatStraw.units,unit
SIDb,Stewart2008SBB,replicates,value_number
SIDb,Stewart2008SBB,replicates.type,value_factor
SIDb,Stewart2008SBB,incDesc,method
SIDb,Stewart2008SBB,temperature,value_number
SIDb,Stewart2008SBB,incubationTime,value_number
SIDb,Stewart2008SBB,preincubationTime,value_number
SIDb,Stewart2008SBB,gasAnalyzer,value_string
SIDb,Stewart2008SBB,country,value_string
SIDb,Stewart2008SBB,MAT,value_number
SIDb,Stewart2008SBB,MAP,value_number
SIDb,Stewart2008SBB,landCover,value_factor
SIDb,Stewart2008SBB,vegNote,note
SIDb,Stewart2008SBB,latitude,value_number
SIDb,Stewart2008SBB,longitude,value_number
SIDb,Stewart2008SBB,soilFamily,value_string
SIDb,Stewart2008SBB,classificationSystem,value_factor
SIDb,Townsend1997,name,value_string
SIDb,Townsend1997,varDesc,value_string
SIDb,Townsend1997,temperature,value_number
SIDb,Townsend1997,vegetation,note
SIDb,Townsend1997,elevation,value_number
SIDb,Townsend1997,units,unit
SIDb,Townsend1997,citationKey,id
SIDb,Townsend1997,ID,id
SIDb,Townsend1997,top,value_min
SIDb,Townsend1997,bottom,value_max
SIDb,Townsend1997,midDepth,value_mean
SIDb,Townsend1997,replicates,value_number
SIDb,Townsend1997,replicates.type,value_factor
SIDb,Townsend1997,samplePreparation.intactCore,value_factor
SIDb,Townsend1997,samplePreparation.sieving,value_factor or value_num
SIDb,Townsend1997,samplePreparation.rootPicking,value_factor
SIDb,Townsend1997,samplePreparation.rockPicking,value_factor
SIDb,Townsend1997,incDesc,method
SIDb,Townsend1997,incubationTime,value_number
SIDb,Townsend1997,gasAnalyzer,value_string
SIDb,Townsend1997,site,id
SIDb,Townsend1997,country,value_string
SIDb,Townsend1997,MAT,value_number
SIDb,Townsend1997,MAP,value_number
SIDb,Townsend1997,latitude,value_number
SIDb,Townsend1997,longitude,value_number
SIDb,Townsend1997,soilOrder,value_string
SIDb,Townsend1997,classificationSystem,value_factor
SIDb,Wang2010,name,value_string
SIDb,Wang2010,varDesc,value_string
SIDb,Wang2010,midDepth,value_mean
SIDb,Wang2010,temperature,value_number
SIDb,Wang2010,moisture,value_string
SIDb,Wang2010,units,unit
SIDb,Wang2010,citationKey,id
SIDb,Wang2010,ID,id
SIDb,Wang2010,moisture.units,unit (value_factor)
SIDb,Wang2010,replicates,value_number
SIDb,Wang2010,replicates.type,value_factor
SIDb,Wang2010,samplePreparation.intactCore,value_factor
SIDb,Wang2010,samplePreparation.sieving,value_factor or value_num
SIDb,Wang2010,samplePreparation.rootPicking,value_factor
SIDb,Wang2010,samplePreparation.rockPicking,value_factor
SIDb,Wang2010,incDesc,method
SIDb,Wang2010,incubationTime,value_number
SIDb,Wang2010,gasAnalyzer,value_string
SIDb,Wang2010,site,id
SIDb,Wang2010,country,value_string
SIDb,Wang2010,MAT,value_number
SIDb,Wang2010,MAP,value_number
SIDb,Wang2010,elevation,value_number
SIDb,Wang2010,landCover,value_factor
SIDb,Wang2010,vegNote,note
SIDb,Wang2010,latitude,value_number
SIDb,Wang2010,longitude,value_number
SIDb,Wang2010,soilOrder,value_string
SIDb,Wang2010,classificationSystem,value_factor
SIDb,Wang2010,activeLayer,value_number
SIDb,WicklandNeff2008a,name,value_string
SIDb,WicklandNeff2008a,varDesc,value_string
SIDb,WicklandNeff2008a,site,id
SIDb,WicklandNeff2008a,drainage,value_factor
SIDb,WicklandNeff2008a,temperature,value_number
SIDb,WicklandNeff2008a,moisture,value_string
SIDb,WicklandNeff2008a,gasMeasured,value_factor
SIDb,WicklandNeff2008a,units,unit
SIDb,WicklandNeff2008a,statistic,value_factor or value_num
SIDb,WicklandNeff2008a,top,value_min
SIDb,WicklandNeff2008a,bottom,value_max
SIDb,WicklandNeff2008a,midDepth,value_mean
SIDb,WicklandNeff2008a,citationKey,id
SIDb,WicklandNeff2008a,ID,id
SIDb,WicklandNeff2008a,surfaceAtm,value_factor
SIDb,WicklandNeff2008a,horizon,value_string
SIDb,WicklandNeff2008a,moisture.units,unit (value_factor)
SIDb,WicklandNeff2008a,replicates,value_number
SIDb,WicklandNeff2008a,replicates.type,value_factor
SIDb,WicklandNeff2008a,samplePreparation.intactCore,value_factor
SIDb,WicklandNeff2008a,samplePreparation.sieving,value_factor or value_num
SIDb,WicklandNeff2008a,samplePreparation.rootPicking,value_factor
SIDb,WicklandNeff2008a,samplePreparation.rockPicking,value_factor
SIDb,WicklandNeff2008a,incDesc,method
SIDb,WicklandNeff2008a,incubationTime,value_number
SIDb,WicklandNeff2008a,gasAnalyzer,value_string
SIDb,WicklandNeff2008a,country,value_string
SIDb,WicklandNeff2008a,elevation,value_number
SIDb,WicklandNeff2008a,landCover,value_factor
SIDb,WicklandNeff2008a,vegNote,note
SIDb,WicklandNeff2008a,latitude,value_number
SIDb,WicklandNeff2008a,longitude,value_number
SIDb,WicklandNeff2008a,soilFamily,value_string
SIDb,WicklandNeff2008a,classificationSystem,value_factor
SIDb,WicklandNeff2008a,permafrostExist,value_factor
SIDb,WicklandNeff2008a,activeLayer,value_number
SIDb,Winkler1996,name,value_string
SIDb,Winkler1996,varDesc,value_string
SIDb,Winkler1996,temperature,value_number
SIDb,Winkler1996,units,unit
SIDb,Winkler1996,top,value_min
SIDb,Winkler1996,bottom,value_max
SIDb,Winkler1996,midDepth,value_mean
SIDb,Winkler1996,horizon,value_string
SIDb,Winkler1996,replicates,value_number
SIDb,Winkler1996,citationKey,id
SIDb,Winkler1996,ID,id
SIDb,Winkler1996,moisture,value_string
SIDb,Winkler1996,moisture.units,unit (value_factor)
SIDb,Winkler1996,replicates.type,value_factor
SIDb,Winkler1996,samplePreparation.intactCore,value_factor
SIDb,Winkler1996,samplePreparation.sieving,value_factor or value_num
SIDb,Winkler1996,samplePreparation.rootPicking,value_factor
SIDb,Winkler1996,samplePreparation.rockPicking,value_factor
SIDb,Winkler1996,incDesc,method
SIDb,Winkler1996,incubationTime,value_number
SIDb,Winkler1996,gasAnalyzer,value_string
SIDb,Winkler1996,site,id
SIDb,Winkler1996,country,value_string
SIDb,Winkler1996,elevation,value_number
SIDb,Winkler1996,landCover,value_factor
SIDb,Winkler1996,vegNote,note
SIDb,Winkler1996,latitude,value_number
SIDb,Winkler1996,longitude,value_number
SIDb,Winkler1996,soilOrder,value_string
SIDb,Winkler1996,soilSeries,value_string
SIDb,Zhang2007,name,value_string
SIDb,Zhang2007,varDesc,value_string
SIDb,Zhang2007,site,id
SIDb,Zhang2007,temperature,value_number
SIDb,Zhang2007,units,unit
SIDb,Zhang2007,citationKey,id
SIDb,Zhang2007,ID,id
SIDb,Zhang2007,top,value_min
SIDb,Zhang2007,bottom,value_max
SIDb,Zhang2007,midDepth,value_mean
SIDb,Zhang2007,moisture,value_string
SIDb,Zhang2007,moisture.units,unit (value_factor)
SIDb,Zhang2007,replicates,value_number
SIDb,Zhang2007,replicates.type,value_factor
SIDb,Zhang2007,samplePreparation.intactCore,value_factor
SIDb,Zhang2007,samplePreparation.sieving,value_factor or value_num
SIDb,Zhang2007,samplePreparation.rootPicking,value_factor
SIDb,Zhang2007,samplePreparation.rockPicking,value_factor
SIDb,Zhang2007,incDesc,method
SIDb,Zhang2007,incubationTime,value_number
SIDb,Zhang2007,gasAnalyzer,value_string
SIDb,Zhang2007,country,value_string
SIDb,Zhang2007,elevation,value_number
SIDb,Zhang2007,landCover,value_factor
SIDb,Zhang2007,vegNote,note
SIDb,Zhang2007,latitude,value_number
SIDb,Zhang2007,longitude,value_number
SIDb,Zhang2007,soilOrder,value_string
SIDb,Zhang2007,soilFamily,value_string
SIDb,Zhang2007,classificationSystem,value_factor
vanGestel,soil C,site.id,id
vanGestel,soil C,trt,value_factor
vanGestel,soil C,technique,method
vanGestel,soil C,season,value_string
vanGestel,soil C,trt.size.bg,value_number
vanGestel,soil C,soilT.depth,value_number
vanGestel,soil C,trt.size.abg,value_number
vanGestel,soil C,trt.size.units,unit
vanGestel,soil C,start.date,value_date
vanGestel,soil C,measurement.date,value_date
vanGestel,soil C,duration,value_number
vanGestel,soil C,remove,value_factor
vanGestel,soil C,multi.year,value_factor
vanGestel,soil C,control.mean,value_avg
vanGestel,soil C,control.se,value_number
vanGestel,soil C,control.n,value_number
vanGestel,soil C,trt.mean,value_avg
vanGestel,soil C,trt.se,value_number
vanGestel,soil C,trt.n,value_number
vanGestel,soil C,unit,unit
vanGestel,soil C,variable,value_string
vanGestel,soil C,soil.horizon,value_number
vanGestel,soil C,bulk.density,value_number
vanGestel,soil C,source,value_string
vanGestel,soil C,notes,note
vanGestel,soil C,reference,value_string
vanGestel,Rsoil,site.id,id
vanGestel,Rsoil,trt,value_factor
vanGestel,Rsoil,technique,method
vanGestel,Rsoil,season,value_string
vanGestel,Rsoil,trt.size.bg,value_number
vanGestel,Rsoil,soilT.depth,value_number
vanGestel,Rsoil,trt.size.abg,value_number
vanGestel,Rsoil,trt.size.units,unit
vanGestel,Rsoil,start.date,value_date
vanGestel,Rsoil,measurement.date,value_date
vanGestel,Rsoil,duration,value_number
vanGestel,Rsoil,remove,value_factor
vanGestel,Rsoil,multi.year,value_factor
vanGestel,Rsoil,control.mean,value_avg
vanGestel,Rsoil,control.se,value_number
vanGestel,Rsoil,control.n,value_number
vanGestel,Rsoil,trt.mean,value_avg
vanGestel,Rsoil,trt.se,value_number
vanGestel,Rsoil,trt.n,value_number
vanGestel,Rsoil,unit,unit
vanGestel,Rsoil,variable,value_string
vanGestel,Rsoil,source,value_string
vanGestel,Rsoil,notes,note
vanGestel,Rsoil,reference,value_string
vanGestel,biomass,site.id,id
vanGestel,biomass,trt,value_factor
vanGestel,biomass,technique,method
vanGestel,biomass,season,value_string
vanGestel,biomass,trt.size.bg,value_number
vanGestel,biomass,soilT.depth,value_number
vanGestel,biomass,trt.size.abg,value_number
vanGestel,biomass,trt.size.units,unit
vanGestel,biomass,species,value_string
vanGestel,biomass,start.date,value_date
vanGestel,biomass,measurement.date,value_date
vanGestel,biomass,duration,value_number
vanGestel,biomass,remove,value_factor
vanGestel,biomass,multi.year,value_factor
vanGestel,biomass,control.mean,value_avg
vanGestel,biomass,control.se,value_number
vanGestel,biomass,control.n,value_number
vanGestel,biomass,trt.mean,value_avg
vanGestel,biomass,trt.se,value_number
vanGestel,biomass,trt.n,value_number
vanGestel,biomass,unit,unit
vanGestel,biomass,variable,value_string
vanGestel,biomass,soil.horizon,value_number
vanGestel,biomass,source,value_string
vanGestel,biomass,notes,note
vanGestel,biomass,reference,value_string
vanGestel,biomass,input,value_factor
vanGestel,site info,site.id,id
vanGestel,site info,state.country,value_string
vanGestel,site info,site,value_string
vanGestel,site info,project,value_string
vanGestel,site info,lat,value_number
vanGestel,site info,lon,value_number
vanGestel,site info,elevation,value_number
vanGestel,site info,mat,value_number
vanGestel,site info,map,value_number
vanGestel,site info,treatments,value_factor
vanGestel,site info,technique,method
vanGestel,site info,season,value_string
vanGestel,site info,biome,value_string
vanGestel,site info,sub.biome,value_string
vanGestel,site info,species,value_string
vanGestel,site info,soil.type,value_string
vanGestel,site info,soil.texture.class,value_factor
vanGestel,site info,perc.sand,value_number
vanGestel,site info,perc.silt,value_number
vanGestel,site info,perc.clay,value_number
vanGestel,site info,start.date,value_date
vanGestel,site info,C.pool.abg,value_number
vanGestel,site info,C.pool.bwg,value_number
vanGestel,site info,N.pool.abg,value_number
vanGestel,site info,N.pool.bwg,value_number
vanGestel,site info,P.pool.bwg,value_number
vanGestel,site info,soil.depth.pool,value_number
vanGestel,site info,Ndep.rate,value_number
vanGestel,site info,bulk.density,value_number
vanGestel,site info,pH,value_number
vanGestel,site info,percent.om,value_number
vanGestel,site info,source,value_string
vanGestel,site info,notes,note
vanGestel,site info,Reference,value_string
vanGestel,soil moisture,site.id,id
vanGestel,soil moisture,trt,value_factor
vanGestel,soil moisture,technique,method
vanGestel,soil moisture,season,value_string
vanGestel,soil moisture,trt.size.bg,value_number
vanGestel,soil moisture,soilT.depth,value_number
vanGestel,soil moisture,trt.size.abg,value_number
vanGestel,soil moisture,trt.size.units,unit
vanGestel,soil moisture,start.date,value_date
vanGestel,soil moisture,measurement.date,value_date
vanGestel,soil moisture,control.mean,value_avg
vanGestel,soil moisture,control.se,value_number
vanGestel,soil moisture,control.n,value_number
vanGestel,soil moisture,trt.mean,value_avg
vanGestel,soil moisture,trt.se,value_number
vanGestel,soil moisture,trt.n,value_number
vanGestel,soil moisture,unit,unit
vanGestel,soil moisture,variable,value_string
vanGestel,soil moisture,soil.horizon,value_number
vanGestel,soil moisture,source,value_string
vanGestel,soil moisture,notes,note
vanGestel,soil moisture,reference,value_string
vanGestel,correlation BD-OM,site,value_string
vanGestel,correlation BD-OM,bulk.density,value_number
vanGestel,correlation BD-OM,percent.om,value_number
vanGestel,correlation BD-OM,source,value_string
vanGestel,correlation BD-OM,notes,note
vanGestel,correlation BD-OM,Reference,value_string
